1  -13250
2  -7850
3  -12650
4  -20450
5  -19250
6  -9450
7  -3150
9  -5550
10  5000
11  -20650
12  -7350
13  -50000
14  -50000
17  4750
18  -8150
19  -12950
20  -16550
21  -14250
22  -14950
25  -12550
26  -5850
27  -12250
28  -19550
29  -5150
30  -12950
